hash,pvalue,oddsratio,count_in_samples,count_in_background,total_count,p_adj
1665067671502730,1.0,1.0,1,1,1,1.0
1664812285707398,1.0,1.0,1,1,1,1.0
1654906843574591,1.0,1.0,1,1,1,1.0
1654758940317244,1.0,1.0,1,1,1,1.0
1654482648181061,1.0,1.0,1,1,1,1.0
1654403342367215,1.0,1.0,1,1,1,1.0
1654240184925701,1.0,1.0,1,1,1,1.0
1654040234438428,1.0,1.0,1,1,1,1.0
1654031306285834,1.0,1.0,1,1,1,1.0
1654907010145384,1.0,1.0,1,1,1,1.0
1653967673363032,1.0,1.0,1,1,1,1.0
1653913898024542,1.0,1.0,1,1,1,1.0
1653738169606430,1.0,1.0,1,1,1,1.0
1653702670107375,1.0,1.0,1,1,1,1.0
1653638218498846,1.0,1.0,1,1,1,1.0
1653508675406324,1.0,1.0,1,1,1,1.0
1653052475816031,1.0,1.0,1,1,1,1.0
1652966002486118,1.0,1.0,1,1,1,1.0
1653920675130522,1.0,1.0,1,1,1,1.0
1654989191803569,1.0,1.0,1,1,1,1.0
1655082172174122,1.0,1.0,1,1,1,1.0
1655186353250302,1.0,1.0,1,1,1,1.0
1656952069617790,1.0,1.0,1,1,1,1.0
1656947191239630,1.0,1.0,1,1,1,1.0
1656851195230354,1.0,1.0,1,1,1,1.0
1656737069219652,1.0,1.0,1,1,1,1.0
1656705445109862,1.0,1.0,1,1,1,1.0
1656567714399673,1.0,1.0,1,1,1,1.0
1656285808176384,1.0,1.0,1,1,1,1.0
1656250234589584,1.0,1.0,1,1,1,1.0
1656227745990588,1.0,1.0,1,1,1,1.0
1655933567842414,1.0,1.0,1,1,1,1.0
1655808851964223,1.0,1.0,1,1,1,1.0
1655738235961489,1.0,1.0,1,1,1,1.0
1655654455154289,1.0,1.0,1,1,1,1.0
1655624920544777,1.0,1.0,1,1,1,1.0
1655561590698682,1.0,1.0,1,1,1,1.0
1655482809606131,1.0,1.0,1,1,1,1.0
1655350709115073,1.0,1.0,1,1,1,1.0
1652866182276309,1.0,1.0,1,1,1,1.0
1652823604878433,1.0,1.0,1,1,1,1.0
1652818292164590,1.0,1.0,1,1,1,1.0
1652743972538748,1.0,1.0,1,1,1,1.0
1650376100566950,1.0,1.0,1,1,1,1.0
1650341132372946,1.0,1.0,1,1,1,1.0
1650327354337323,1.0,1.0,1,1,1,1.0
1650285925445422,1.0,1.0,1,1,1,1.0
1650058897900012,1.0,1.0,1,1,1,1.0
1650043933074669,1.0,1.0,1,1,1,1.0
1649934783011832,1.0,1.0,1,1,1,1.0
1649585695084790,1.0,1.0,1,1,1,1.0
1649530693411040,1.0,1.0,1,1,1,1.0
1649431003305239,1.0,1.0,1,1,1,1.0
1649406811375995,1.0,1.0,1,1,1,1.0
1649186522528588,1.0,1.0,1,1,1,1.0
1649129681766425,1.0,1.0,1,1,1,1.0
1649003732368355,1.0,1.0,1,1,1,1.0
1649001586776471,1.0,1.0,1,1,1,1.0
1648972132170116,1.0,1.0,1,1,1,1.0
1648633039748407,1.0,1.0,1,1,1,1.0
1650506157846400,1.0,1.0,1,1,1,1.0
1656959267866652,1.0,1.0,1,1,1,1.0
1650511821842160,1.0,1.0,1,1,1,1.0
1650612615558998,1.0,1.0,1,1,1,1.0
1652635596302310,1.0,1.0,1,1,1,1.0
1652601420896780,1.0,1.0,1,1,1,1.0
1652509688511177,1.0,1.0,1,1,1,1.0
1652424525261941,1.0,1.0,1,1,1,1.0
1652345898421545,1.0,1.0,1,1,1,1.0
1652340582775511,1.0,1.0,1,1,1,1.0
1651998238048506,1.0,1.0,1,1,1,1.0
1651971666305752,1.0,1.0,1,1,1,1.0
1651796492959891,1.0,1.0,1,1,1,1.0
1651651573147367,1.0,1.0,1,1,1,1.0
1651511211445683,1.0,1.0,1,1,1,1.0
1651494473447420,1.0,1.0,1,1,1,1.0
1651151841652314,1.0,1.0,1,1,1,1.0
1651032109961226,1.0,1.0,1,1,1,1.0
1650993245169910,1.0,1.0,1,1,1,1.0
1650973072765009,1.0,1.0,1,1,1,1.0
1650941632090104,1.0,1.0,1,1,1,1.0
1650541217626298,1.0,1.0,1,1,1,1.0
1657104984523311,1.0,1.0,1,1,1,1.0
1657221325391128,1.0,1.0,1,1,1,1.0
1657255688290723,1.0,1.0,1,1,1,1.0
1661739666683098,1.0,1.0,1,1,1,1.0
1661696363184977,1.0,1.0,1,1,1,1.0
1661643733961540,1.0,1.0,1,1,1,1.0
1661613015742763,1.0,1.0,1,1,1,1.0
1661221463563532,1.0,1.0,1,1,1,1.0
1661202658590022,1.0,1.0,1,1,1,1.0
1661202080895644,1.0,1.0,1,1,1,1.0
1661185517165180,1.0,1.0,1,1,1,1.0
1661006419036001,1.0,1.0,1,1,1,1.0
1660916981342396,1.0,1.0,1,1,1,1.0
1660895703944937,1.0,1.0,1,1,1,1.0
1660869205085445,1.0,1.0,1,1,1,1.0
1660853019778140,1.0,1.0,1,1,1,1.0
1660662772868858,1.0,1.0,1,1,1,1.0
1660642667577893,1.0,1.0,1,1,1,1.0
1660641419771856,1.0,1.0,1,1,1,1.0
1660452652831841,1.0,1.0,1,1,1,1.0
1662041950551131,1.0,1.0,1,1,1,1.0
1660392478567371,1.0,1.0,1,1,1,1.0
1662277068242189,1.0,1.0,1,1,1,1.0
1662371223490268,1.0,1.0,1,1,1,1.0
1664573616698865,1.0,1.0,1,1,1,1.0
1664471676827797,1.0,1.0,1,1,1,1.0
1664361979364728,1.0,1.0,1,1,1,1.0
1664288978549670,1.0,1.0,1,1,1,1.0
1663946258663342,1.0,1.0,1,1,1,1.0
1663870823296065,1.0,1.0,1,1,1,1.0
1663844109944275,1.0,1.0,1,1,1,1.0
1663767860781212,1.0,1.0,1,1,1,1.0
1663699460214405,1.0,1.0,1,1,1,1.0
1663682687542856,1.0,1.0,1,1,1,1.0
1663493504689770,1.0,1.0,1,1,1,1.0
1663363259863671,1.0,1.0,1,1,1,1.0
1663355265465988,1.0,1.0,1,1,1,1.0
1662761214771012,1.0,1.0,1,1,1,1.0
1662749754933085,1.0,1.0,1,1,1,1.0
1662709184461341,1.0,1.0,1,1,1,1.0
1662456112841402,1.0,1.0,1,1,1,1.0
1662348270658236,1.0,1.0,1,1,1,1.0
1664905021457145,1.0,1.0,1,1,1,1.0
1660291266048587,1.0,1.0,1,1,1,1.0
1660119676126086,1.0,1.0,1,1,1,1.0
1658470432156885,1.0,1.0,1,1,1,1.0
1658458452589068,1.0,1.0,1,1,1,1.0
1658455731958113,1.0,1.0,1,1,1,1.0
1658396258580345,1.0,1.0,1,1,1,1.0
1658391082551902,1.0,1.0,1,1,1,1.0
1658281197169075,1.0,1.0,1,1,1,1.0
1658213210238815,1.0,1.0,1,1,1,1.0
1658194491428476,1.0,1.0,1,1,1,1.0
1658121892286504,1.0,1.0,1,1,1,1.0
1658047090999697,1.0,1.0,1,1,1,1.0
1658044775799413,1.0,1.0,1,1,1,1.0
1657982997123615,1.0,1.0,1,1,1,1.0
1657956201646058,1.0,1.0,1,1,1,1.0
1657599766360397,1.0,1.0,1,1,1,1.0
1657596546046936,1.0,1.0,1,1,1,1.0
1657465570003441,1.0,1.0,1,1,1,1.0
1657413657200208,1.0,1.0,1,1,1,1.0
1658509577956834,1.0,1.0,1,1,1,1.0
1660182537133291,1.0,1.0,1,1,1,1.0
1658538813959911,1.0,1.0,1,1,1,1.0
1658633229925773,1.0,1.0,1,1,1,1.0
1660090948034709,1.0,1.0,1,1,1,1.0
1660018293864910,1.0,1.0,1,1,1,1.0
1660005814469084,1.0,1.0,1,1,1,1.0
1659899523933483,1.0,1.0,1,1,1,1.0
1659848523359614,1.0,1.0,1,1,1,1.0
1659798601821172,1.0,1.0,1,1,1,1.0
1659761183013492,1.0,1.0,1,1,1,1.0
1659712563025335,1.0,1.0,1,1,1,1.0
1659515018487146,1.0,1.0,1,1,1,1.0
1659511380253259,1.0,1.0,1,1,1,1.0
1659475795554875,1.0,1.0,1,1,1,1.0
1659124851404533,1.0,1.0,1,1,1,1.0
1659124732248135,1.0,1.0,1,1,1,1.0
1658841212689197,1.0,1.0,1,1,1,1.0
1658747848189785,1.0,1.0,1,1,1,1.0
1658695201500035,1.0,1.0,1,1,1,1.0
1658636976053989,1.0,1.0,1,1,1,1.0
1658586145786432,1.0,1.0,1,1,1,1.0
1648510277725407,1.0,1.0,1,1,1,1.0
1681037038369995,1.0,1.0,1,1,1,1.0
1681275970985101,1.0,1.0,1,1,1,1.0
1702499848216488,1.0,1.0,1,1,1,1.0
1702297908801380,1.0,1.0,1,1,1,1.0
1702264118881039,1.0,1.0,1,1,1,1.0
1702100292091047,1.0,1.0,1,1,1,1.0
1702037358747146,1.0,1.0,1,1,1,1.0
1701921062753558,1.0,1.0,1,1,1,1.0
1701914993966747,1.0,1.0,1,1,1,1.0
1702641683240967,1.0,1.0,1,1,1,1.0
1701843600787081,1.0,1.0,1,1,1,1.0
1701594312154493,1.0,1.0,1,1,1,1.0
1701472087923097,1.0,1.0,1,1,1,1.0
1701408540664220,1.0,1.0,1,1,1,1.0
1701341665064478,1.0,1.0,1,1,1,1.0
1701282274627806,1.0,1.0,1,1,1,1.0
1701256550347339,1.0,1.0,1,1,1,1.0
1701232946858431,1.0,1.0,1,1,1,1.0
1701780806249094,1.0,1.0,1,1,1,1.0
1702809707343103,1.0,1.0,1,1,1,1.0
1702942514547558,1.0,1.0,1,1,1,1.0
1702984423411655,1.0,1.0,1,1,1,1.0
1704424631964917,1.0,1.0,1,1,1,1.0
1704248067872790,1.0,1.0,1,1,1,1.0
1704138389207019,1.0,1.0,1,1,1,1.0
1704099759619549,1.0,1.0,1,1,1,1.0
1704008322554074,1.0,1.0,1,1,1,1.0
1703848908941496,1.0,1.0,1,1,1,1.0
1703704220098831,1.0,1.0,1,1,1,1.0
1703648785750093,1.0,1.0,1,1,1,1.0
1703516785960794,1.0,1.0,1,1,1,1.0
1703478051879897,1.0,1.0,1,1,1,1.0
1703422022755435,1.0,1.0,1,1,1,1.0
1703365138374994,1.0,1.0,1,1,1,1.0
1703350647736522,1.0,1.0,1,1,1,1.0
1703272158319886,1.0,1.0,1,1,1,1.0
1703127545466138,1.0,1.0,1,1,1,1.0
1703121865585745,1.0,1.0,1,1,1,1.0
1703100410405134,1.0,1.0,1,1,1,1.0
1700903225500705,1.0,1.0,1,1,1,1.0
1700865750399575,1.0,1.0,1,1,1,1.0
1700799799374843,1.0,1.0,1,1,1,1.0
1700753995256851,1.0,1.0,1,1,1,1.0
1698533678028446,1.0,1.0,1,1,1,1.0
1698466501361323,1.0,1.0,1,1,1,1.0
1698334839942224,1.0,1.0,1,1,1,1.0
1698315042756350,1.0,1.0,1,1,1,1.0
1698267329353517,1.0,1.0,1,1,1,1.0
1698077049609015,1.0,1.0,1,1,1,1.0
1698050310339597,1.0,1.0,1,1,1,1.0
1698011975446882,1.0,1.0,1,1,1,1.0
1697997355140398,1.0,1.0,1,1,1,1.0
1697978616988271,1.0,1.0,1,1,1,1.0
1697744316647602,1.0,1.0,1,1,1,1.0
1697670167876445,1.0,1.0,1,1,1,1.0
1697604255949711,1.0,1.0,1,1,1,1.0
1697577982103776,1.0,1.0,1,1,1,1.0
1697194871962512,1.0,1.0,1,1,1,1.0
1697110336707636,1.0,1.0,1,1,1,1.0
1697093026735625,1.0,1.0,1,1,1,1.0
1698552076683234,1.0,1.0,1,1,1,1.0
1704489809218227,1.0,1.0,1,1,1,1.0
1698653036396548,1.0,1.0,1,1,1,1.0
1698708226072997,1.0,1.0,1,1,1,1.0
1700698424530800,1.0,1.0,1,1,1,1.0
1700662627118982,1.0,1.0,1,1,1,1.0
1700631018505345,1.0,1.0,1,1,1,1.0
1700570475597511,1.0,1.0,1,1,1,1.0
1700304167585001,1.0,1.0,1,1,1,1.0
1700300675963640,1.0,1.0,1,1,1,1.0
1700265708357538,1.0,1.0,1,1,1,1.0
1700192243498142,1.0,1.0,1,1,1,1.0
1700051693413252,1.0,1.0,1,1,1,1.0
1699930137487364,1.0,1.0,1,1,1,1.0
1699903237247344,1.0,1.0,1,1,1,1.0
1699532500029350,1.0,1.0,1,1,1,1.0
1699524160905370,1.0,1.0,1,1,1,1.0
1699498754388587,1.0,1.0,1,1,1,1.0
1699026930512011,1.0,1.0,1,1,1,1.0
1698956181725628,1.0,1.0,1,1,1,1.0
1698848388481670,1.0,1.0,1,1,1,1.0
1698693445951960,1.0,1.0,1,1,1,1.0
1704534363203933,1.0,1.0,1,1,1,1.0
1704764859909586,1.0,1.0,1,1,1,1.0
1704990459330891,1.0,1.0,1,1,1,1.0
1710235644305498,1.0,1.0,1,1,1,1.0
1709983388415577,1.0,1.0,1,1,1,1.0
1709923124339086,1.0,1.0,1,1,1,1.0
1709809316306661,1.0,1.0,1,1,1,1.0
1709761796747089,1.0,1.0,1,1,1,1.0
1709721624719656,1.0,1.0,1,1,1,1.0
1709599677328724,1.0,1.0,1,1,1,1.0
1709572076022967,1.0,1.0,1,1,1,1.0
1709475458401327,1.0,1.0,1,1,1,1.0
1709275502637237,1.0,1.0,1,1,1,1.0
1709242394852833,1.0,1.0,1,1,1,1.0
1709180836858961,1.0,1.0,1,1,1,1.0
1709170440691276,1.0,1.0,1,1,1,1.0
1709110999974055,1.0,1.0,1,1,1,1.0
1708964236373092,1.0,1.0,1,1,1,1.0
1708769875951142,1.0,1.0,1,1,1,1.0
1708750132807599,1.0,1.0,1,1,1,1.0
1710442961190451,1.0,1.0,1,1,1,1.0
1708675033922050,1.0,1.0,1,1,1,1.0
1710746146213901,1.0,1.0,1,1,1,1.0
1711094140542200,1.0,1.0,1,1,1,1.0
1712863350345828,1.0,1.0,1,1,1,1.0
1712686019610645,1.0,1.0,1,1,1,1.0
1712500812180081,1.0,1.0,1,1,1,1.0
1712453649751805,1.0,1.0,1,1,1,1.0
1712242739464876,1.0,1.0,1,1,1,1.0
1712172650775302,1.0,1.0,1,1,1,1.0
1712067533742486,1.0,1.0,1,1,1,1.0
1712018302487243,1.0,1.0,1,1,1,1.0
1711990540102109,1.0,1.0,1,1,1,1.0
1711854832880850,1.0,1.0,1,1,1,1.0
1711814072553569,1.0,1.0,1,1,1,1.0
1711749298091746,1.0,1.0,1,1,1,1.0
1711670634903300,1.0,1.0,1,1,1,1.0
1711435403741651,1.0,1.0,1,1,1,1.0
1711379896790668,1.0,1.0,1,1,1,1.0
1711286200652659,1.0,1.0,1,1,1,1.0
1711257613544463,1.0,1.0,1,1,1,1.0
1710995553513625,1.0,1.0,1,1,1,1.0
1696994469220730,1.0,1.0,1,1,1,1.0
1708667402294472,1.0,1.0,1,1,1,1.0
1708621094143453,1.0,1.0,1,1,1,1.0
1706697084884244,1.0,1.0,1,1,1,1.0
1706460730719656,1.0,1.0,1,1,1,1.0
1706348751768138,1.0,1.0,1,1,1,1.0
1706341737330090,1.0,1.0,1,1,1,1.0
1706326201278598,1.0,1.0,1,1,1,1.0
1706193020587655,1.0,1.0,1,1,1,1.0
1706185833726542,1.0,1.0,1,1,1,1.0
1705743751110762,1.0,1.0,1,1,1,1.0
1705742711653978,1.0,1.0,1,1,1,1.0
1705730272852371,1.0,1.0,1,1,1,1.0
1705469031177892,1.0,1.0,1,1,1,1.0
1705412453226548,1.0,1.0,1,1,1,1.0
1705234619214163,1.0,1.0,1,1,1,1.0
1705172217631362,1.0,1.0,1,1,1,1.0
1705125910046681,1.0,1.0,1,1,1,1.0
1705110426482565,1.0,1.0,1,1,1,1.0
1705087474491828,1.0,1.0,1,1,1,1.0
1706698595224773,1.0,1.0,1,1,1,1.0
1708657530284870,1.0,1.0,1,1,1,1.0
1706726095005662,1.0,1.0,1,1,1,1.0
1706836650909410,1.0,1.0,1,1,1,1.0
1708324722548585,1.0,1.0,1,1,1,1.0
1708292023562735,1.0,1.0,1,1,1,1.0
1708172426590248,1.0,1.0,1,1,1,1.0
1708016414232185,1.0,1.0,1,1,1,1.0
1708013070899914,1.0,1.0,1,1,1,1.0
1707867865344302,1.0,1.0,1,1,1,1.0
1707817423268878,1.0,1.0,1,1,1,1.0
1707791143146256,1.0,1.0,1,1,1,1.0
1707675508438859,1.0,1.0,1,1,1,1.0
1707522679161235,1.0,1.0,1,1,1,1.0
1707510314186869,1.0,1.0,1,1,1,1.0
1707437903374071,1.0,1.0,1,1,1,1.0
1707205833620729,1.0,1.0,1,1,1,1.0
1707077812372764,1.0,1.0,1,1,1,1.0
1706990258804669,1.0,1.0,1,1,1,1.0
1706880764762676,1.0,1.0,1,1,1,1.0
1706873503526119,1.0,1.0,1,1,1,1.0
1706819415189360,1.0,1.0,1,1,1,1.0
1681189263644127,1.0,1.0,1,1,1,1.0
1696978385051112,1.0,1.0,1,1,1,1.0
1696870440874068,1.0,1.0,1,1,1,1.0
1686933230501866,1.0,1.0,1,1,1,1.0
1686924456748138,1.0,1.0,1,1,1,1.0
1686564020918332,1.0,1.0,1,1,1,1.0
1686490766317773,1.0,1.0,1,1,1,1.0
1686440441595535,1.0,1.0,1,1,1,1.0
1686338875765730,1.0,1.0,1,1,1,1.0
1686291339913130,1.0,1.0,1,1,1,1.0
1687030884090193,1.0,1.0,1,1,1,1.0
1686215217393523,1.0,1.0,1,1,1,1.0
1685665027106013,1.0,1.0,1,1,1,1.0
1685616632985897,1.0,1.0,1,1,1,1.0
1685474805759737,1.0,1.0,1,1,1,1.0
1685418500282840,1.0,1.0,1,1,1,1.0
1684900046840180,1.0,1.0,1,1,1,1.0
1684805358967619,1.0,1.0,1,1,1,1.0
1684650646752169,1.0,1.0,1,1,1,1.0
1686115061129613,1.0,1.0,1,1,1,1.0
1687377859188820,1.0,1.0,1,1,1,1.0
1687432239035932,1.0,1.0,1,1,1,1.0
1687471958507975,1.0,1.0,1,1,1,1.0
1689033746075222,1.0,1.0,1,1,1,1.0
1689017407191308,1.0,1.0,1,1,1,1.0
1688982617909799,1.0,1.0,1,1,1,1.0
1688847929376802,1.0,1.0,1,1,1,1.0
1688797238579946,1.0,1.0,1,1,1,1.0
1688795254791482,1.0,1.0,1,1,1,1.0
1688609337999779,1.0,1.0,1,1,1,1.0
1688563323486948,1.0,1.0,1,1,1,1.0
1688454982543007,1.0,1.0,1,1,1,1.0
1688411897856287,1.0,1.0,1,1,1,1.0
1688339051499898,1.0,1.0,1,1,1,1.0
1688225169273325,1.0,1.0,1,1,1,1.0
1687998819332927,1.0,1.0,1,1,1,1.0
1687967093434395,1.0,1.0,1,1,1,1.0
1687885830497972,1.0,1.0,1,1,1,1.0
1687783090496500,1.0,1.0,1,1,1,1.0
1687538135378614,1.0,1.0,1,1,1,1.0
1684601417471752,1.0,1.0,1,1,1,1.0
1684580718159826,1.0,1.0,1,1,1,1.0
1684319536442321,1.0,1.0,1,1,1,1.0
1684272159708771,1.0,1.0,1,1,1,1.0
1682632264945336,1.0,1.0,1,1,1,1.0
1682553748589773,1.0,1.0,1,1,1,1.0
1682482761207100,1.0,1.0,1,1,1,1.0
1682412816924713,1.0,1.0,1,1,1,1.0
1681993441983037,1.0,1.0,1,1,1,1.0
1681942162985903,1.0,1.0,1,1,1,1.0
1681904212274541,1.0,1.0,1,1,1,1.0
1681891866895989,1.0,1.0,1,1,1,1.0
1681879003346673,1.0,1.0,1,1,1,1.0
1681857937573075,1.0,1.0,1,1,1,1.0
1681851180087044,1.0,1.0,1,1,1,1.0
1681822202522083,1.0,1.0,1,1,1,1.0
1681775357798467,1.0,1.0,1,1,1,1.0
1681761572402276,1.0,1.0,1,1,1,1.0
1681613731206627,1.0,1.0,1,1,1,1.0
1681613066896106,1.0,1.0,1,1,1,1.0
1681316747326056,1.0,1.0,1,1,1,1.0
1682702731653794,1.0,1.0,1,1,1,1.0
1689044643345833,1.0,1.0,1,1,1,1.0
1682793155811678,1.0,1.0,1,1,1,1.0
1683077739024539,1.0,1.0,1,1,1,1.0
1684055498744656,1.0,1.0,1,1,1,1.0
1684006119356310,1.0,1.0,1,1,1,1.0
1683922567105786,1.0,1.0,1,1,1,1.0
1683910529415009,1.0,1.0,1,1,1,1.0
1683890943731280,1.0,1.0,1,1,1,1.0
1683859607601284,1.0,1.0,1,1,1,1.0
1683755907161650,1.0,1.0,1,1,1,1.0
1683744290936147,1.0,1.0,1,1,1,1.0
1683645882702623,1.0,1.0,1,1,1,1.0
1683621039739578,1.0,1.0,1,1,1,1.0
1683510692376460,1.0,1.0,1,1,1,1.0
1683371737695552,1.0,1.0,1,1,1,1.0
1683364194527860,1.0,1.0,1,1,1,1.0
1683331499603631,1.0,1.0,1,1,1,1.0
1683237368408795,1.0,1.0,1,1,1,1.0
1683193192525441,1.0,1.0,1,1,1,1.0
1683146670771124,1.0,1.0,1,1,1,1.0
1683006088273984,1.0,1.0,1,1,1,1.0
1689257594820694,1.0,1.0,1,1,1,1.0
1689498704956476,1.0,1.0,1,1,1,1.0
1689620088688850,1.0,1.0,1,1,1,1.0
1694868044312706,1.0,1.0,1,1,1,1.0
1694772859710660,1.0,1.0,1,1,1,1.0
1694501590761893,1.0,1.0,1,1,1,1.0
1694440020449823,1.0,1.0,1,1,1,1.0
1694409661431903,1.0,1.0,1,1,1,1.0
1694406108785070,1.0,1.0,1,1,1,1.0
1694270813483663,1.0,1.0,1,1,1,1.0
1694191822041436,1.0,1.0,1,1,1,1.0
1693762240422294,1.0,1.0,1,1,1,1.0
1693686587776378,1.0,1.0,1,1,1,1.0
1693377790306026,1.0,1.0,1,1,1,1.0
1693304646276977,1.0,1.0,1,1,1,1.0
1693296302255614,1.0,1.0,1,1,1,1.0
1693220171557144,1.0,1.0,1,1,1,1.0
1693130110539708,1.0,1.0,1,1,1,1.0
1692957883267392,1.0,1.0,1,1,1,1.0
1692877551061836,1.0,1.0,1,1,1,1.0
1694954846415589,1.0,1.0,1,1,1,1.0
1692816512085385,1.0,1.0,1,1,1,1.0
1694972077253791,1.0,1.0,1,1,1,1.0
1695083865052307,1.0,1.0,1,1,1,1.0
1696842772463348,1.0,1.0,1,1,1,1.0
1696675666910105,1.0,1.0,1,1,1,1.0
1696666308311962,1.0,1.0,1,1,1,1.0
1696354031865459,1.0,1.0,1,1,1,1.0
1696328530175017,1.0,1.0,1,1,1,1.0
1696023947847163,1.0,1.0,1,1,1,1.0
1696004478166330,1.0,1.0,1,1,1,1.0
1695964458714854,1.0,1.0,1,1,1,1.0
1695867907089294,1.0,1.0,1,1,1,1.0
1695713580417036,1.0,1.0,1,1,1,1.0
1695692418459548,1.0,1.0,1,1,1,1.0
1695690696067924,1.0,1.0,1,1,1,1.0
1695638427752439,1.0,1.0,1,1,1,1.0
1695616655244698,1.0,1.0,1,1,1,1.0
1695452571339169,1.0,1.0,1,1,1,1.0
1695258568564339,1.0,1.0,1,1,1,1.0
1695161860980795,1.0,1.0,1,1,1,1.0
1695049569899284,1.0,1.0,1,1,1,1.0
1696955730767220,1.0,1.0,1,1,1,1.0
1692615879732812,1.0,1.0,1,1,1,1.0
1692470832727271,1.0,1.0,1,1,1,1.0
1690899513416816,1.0,1.0,1,1,1,1.0
1690720730712067,1.0,1.0,1,1,1,1.0
1690707657695185,1.0,1.0,1,1,1,1.0
1690672661182667,1.0,1.0,1,1,1,1.0
1690628732284359,1.0,1.0,1,1,1,1.0
1690520731286541,1.0,1.0,1,1,1,1.0
1690493648706238,1.0,1.0,1,1,1,1.0
1690375186248179,1.0,1.0,1,1,1,1.0
1690248483338977,1.0,1.0,1,1,1,1.0
1690202889924987,1.0,1.0,1,1,1,1.0
1690135741894394,1.0,1.0,1,1,1,1.0
1690077372794027,1.0,1.0,1,1,1,1.0
1690050970428049,1.0,1.0,1,1,1,1.0
1690039340345465,1.0,1.0,1,1,1,1.0
1689803691814022,1.0,1.0,1,1,1,1.0
1689651373414001,1.0,1.0,1,1,1,1.0
1689647888618191,1.0,1.0,1,1,1,1.0
1690953304112932,1.0,1.0,1,1,1,1.0
1692473853487279,1.0,1.0,1,1,1,1.0
1691044192522227,1.0,1.0,1,1,1,1.0
1691231719515454,1.0,1.0,1,1,1,1.0
1692456714940225,1.0,1.0,1,1,1,1.0
1692452412487825,1.0,1.0,1,1,1,1.0
1692439906555682,1.0,1.0,1,1,1,1.0
1692239381163223,1.0,1.0,1,1,1,1.0
1692192742520193,1.0,1.0,1,1,1,1.0
1692185508252225,1.0,1.0,1,1,1,1.0
1692091878671617,1.0,1.0,1,1,1,1.0
1691926322902275,1.0,1.0,1,1,1,1.0
1691926277046844,1.0,1.0,1,1,1,1.0
1691818398537652,1.0,1.0,1,1,1,1.0
1691592003587492,1.0,1.0,1,1,1,1.0
1691583189642340,1.0,1.0,1,1,1,1.0
1691561425566053,1.0,1.0,1,1,1,1.0
1691549731159753,1.0,1.0,1,1,1,1.0
1691451848351886,1.0,1.0,1,1,1,1.0
1691401342529560,1.0,1.0,1,1,1,1.0
1691289708630669,1.0,1.0,1,1,1,1.0
1691172645637747,1.0,1.0,1,1,1,1.0
1712881891090459,1.0,1.0,1,1,1,1.0
1648364888192114,1.0,1.0,1,1,1,1.0
1648161125068625,1.0,1.0,1,1,1,1.0
1603119047745892,1.0,1.0,1,1,1,1.0
1603090670999499,1.0,1.0,1,1,1,1.0
1603058516978919,1.0,1.0,1,1,1,1.0
1603001421954486,1.0,1.0,1,1,1,1.0
1602991938107550,1.0,1.0,1,1,1,1.0
1602979964442333,1.0,1.0,1,1,1,1.0
1602925194352816,1.0,1.0,1,1,1,1.0
1603244160960327,1.0,1.0,1,1,1,1.0
1602645631924178,1.0,1.0,1,1,1,1.0
1602566823672458,1.0,1.0,1,1,1,1.0
1602386992049960,1.0,1.0,1,1,1,1.0
1602233169648699,1.0,1.0,1,1,1,1.0
1602111429887795,1.0,1.0,1,1,1,1.0
1601984802906905,1.0,1.0,1,1,1,1.0
1601797606577834,1.0,1.0,1,1,1,1.0
1601636388173903,1.0,1.0,1,1,1,1.0
1602608685008914,1.0,1.0,1,1,1,1.0
1603371738543467,1.0,1.0,1,1,1,1.0
1603378511772268,1.0,1.0,1,1,1,1.0
1603404578594401,1.0,1.0,1,1,1,1.0
1605443332115487,1.0,1.0,1,1,1,1.0
1605413297744299,1.0,1.0,1,1,1,1.0
1605300188639851,1.0,1.0,1,1,1,1.0
1605243353066557,1.0,1.0,1,1,1,1.0
1605155446820391,1.0,1.0,1,1,1,1.0
1605007770544200,1.0,1.0,1,1,1,1.0
1604820779458168,1.0,1.0,1,1,1,1.0
1604354025940662,1.0,1.0,1,1,1,1.0
1604210700828300,1.0,1.0,1,1,1,1.0
1603840115520848,1.0,1.0,1,1,1,1.0
1603832295924958,1.0,1.0,1,1,1,1.0
1603747024107028,1.0,1.0,1,1,1,1.0
1603688675096729,1.0,1.0,1,1,1,1.0
1603684329088605,1.0,1.0,1,1,1,1.0
1603521648866523,1.0,1.0,1,1,1,1.0
1603511331747638,1.0,1.0,1,1,1,1.0
1603502191937489,1.0,1.0,1,1,1,1.0
1601522943998018,1.0,1.0,1,1,1,1.0
1601294666309887,1.0,1.0,1,1,1,1.0
1601191971448294,1.0,1.0,1,1,1,1.0
1601050398182411,1.0,1.0,1,1,1,1.0
1598891738069273,1.0,1.0,1,1,1,1.0
1598858421301782,1.0,1.0,1,1,1,1.0
1598845257640849,1.0,1.0,1,1,1,1.0
1598591265121236,1.0,1.0,1,1,1,1.0
1598547800073282,1.0,1.0,1,1,1,1.0
1598484545633309,1.0,1.0,1,1,1,1.0
1598284400556638,1.0,1.0,1,1,1,1.0
1598240581544171,1.0,1.0,1,1,1,1.0
1598194124899915,1.0,1.0,1,1,1,1.0
1598119728077858,1.0,1.0,1,1,1,1.0
1598023171542093,1.0,1.0,1,1,1,1.0
1597979136725601,1.0,1.0,1,1,1,1.0
1597630182993878,1.0,1.0,1,1,1,1.0
1597542382048711,1.0,1.0,1,1,1,1.0
